agency,board,month,requests,slaBreachRate,repeatComplaintRate,escalationRate,openComplaintLoad,avgResolutionDays,nextBreachRate,failed,score,probability
DSNY,10,2024-12,106,0.16981132075471697,0.44761904761904764,0.12264150943396226,16,2.2124148745519712,0.38043478260869568,1,17.133145328499857,0.078378378378378383
DSNY,10,2025-01,92,0.38043478260869568,0.4044943820224719,0.05434782608695652,11,5.2929939862542961,0.36144578313253012,1,34.106755743709428,0.3271604938271605
DSNY,10,2025-02,83,0.36144578313253012,0.41463414634146339,0.15662650602409639,25,2.6434782608695655,0.06569343065693431,0,32.667107586935664,0.23474178403755869
DSNY,10,2025-03,137,0.06569343065693431,0.43795620437956206,0.10218978102189781,12,3.4259966049382715,0.14960629921259844,0,8.8998371532243841,0
DSNY,10,2025-04,127,0.14960629921259844,0.46825396825396826,0.1889763779527559,22,3.0494806505223173,0.22330097087378642,0,16.214728562953393,0.078378378378378383
DSNY,10,2025-05,103,0.22330097087378642,0.41414141414141414,0.24271844660194175,26,3.3604678731762068,0.18699186991869918,0,22.224994236143207,0.11846689895470383
DSNY,10,2025-06,123,0.18699186991869918,0.44827586206896552,0.25203252032520324,16,3.9122314466722363,0.13333333333333333,0,19.562818736331433,0.078378378378378383
DSNY,10,2025-07,150,0.13333333333333333,0.46938775510204084,0.18666666666666668,27,2.5535688116173727,0.14492753623188406,0,14.841941639282792,0.078378378378378383
DSNY,10,2025-08,138,0.14492753623188406,0.36296296296296299,0.20289855072463769,16,2.9659799123788217,0.033898305084745763,0,15.299996739231863,0.078378378378378383
DSNY,10,2025-09,118,0.033898305084745763,0.51754385964912286,0.13559322033898305,14,2.2680124421296299,0.086206896551724144,0,6.6665314493789865,0
DSNY,10,2025-10,116,0.086206896551724144,0.44347826086956521,0.060344827586206899,13,2.739989217315606,0.125,0,10.206465673598125,0.017391304347826087
DSNY,10,2025-11,88,0.125,0.55294117647058827,0.056818181818181816,12,2.4414308936745734,0.06363636363636363,0,13.75783910864682,0.078378378378378383
DSNY,11,2022-01,112,0.4375,0.053571428571428568,0.0089285714285714281,32,4.6590049189814815,0.30927835051546393,0,36.76212721170134,0.3271604938271605
DSNY,11,2022-02,97,0.30927835051546393,0.092783505154639179,0.010309278350515464,5,7.1404496154420549,0.30508474576271188,0,27.011971040532547,0.17582417582417584
DSNY,11,2022-03,177,0.30508474576271188,0.15819209039548024,0.0056497175141242938,28,4.9078497775372778,0.22012578616352202,0,26.692468862518144,0.1702127659574468
DSNY,11,2022-04,159,0.22012578616352202,0.17088607594936708,0.0062893081761006293,15,3.9354133021102498,0.29032258064516131,0,19.592748970153508,0.078378378378378383
DSNY,11,2022-05,186,0.29032258064516131,0.25806451612903225,0.010752688172043012,61,2.950424933862434,0.33526011560693642,0,25.920334872520808,0.13513513513513514
DSNY,11,2022-06,173,0.33526011560693642,0.2774566473988439,0.0057803468208092483,63,8.763334483972276,0.54260089686098656,1,30.993594713256854,0.23474178403755869
DSNY,11,2022-07,223,0.54260089686098656,0.24324324324324326,0.017937219730941704,41,12.25468466553288,0.40462427745664742,1,48.068806153583097,0.625
DSNY,11,2022-08,173,0.40462427745664742,0.32369942196531792,0.0057803468208092483,24,7.0915656067251458,0.36879432624113473,1,35.961611713192752,0.3271604938271605
DSNY,11,2022-09,141,0.36879432624113473,0.33333333333333331,0.0070921985815602835,22,6.9656753431753433,0.29139072847682118,0,33.098727139408723,0.23474178403755869
DSNY,11,2022-10,151,0.29139072847682118,0.35761589403973509,0.0066225165562913907,19,4.705283113876864,0.40384615384615385,1,26.455130354189016,0.1702127659574468
DSNY,11,2022-11,156,0.40384615384615385,0.37820512820512819,0.032051282051282048,45,8.3488872863247856,0.58974358974358976,1,36.825736537674423,0.3271604938271605
DSNY,11,2022-12,117,0.58974358974358976,0.41880341880341881,0.0085470085470085479,53,14.164674651715936,0.47741935483870968,1,53.25350819559538,0.66666666666666663
DSNY,11,2023-01,155,0.47741935483870968,0.40645161290322579,0.025806451612903226,29,10.759330061555969,0.46774193548387094,1,43.226025788010197,0.54559020573669081
DSNY,11,2023-02,124,0.46774193548387094,0.28455284552845528,0,22,6.2148158750353399,0.19847328244274809,0,40.556257128013577,0.45238095238095238
DSNY,11,2023-03,131,0.19847328244274809,0.41221374045801529,0.0076335877862595417,23,3.8238453525641027,0.16,0,19.132257863500286,0.078378378378378383
DSNY,11,2023-04,175,0.16,0.47126436781609193,0.057142857142857141,41,3.5158600200518988,0.016853932584269662,0,16.714911520986217,0.078378378378378383
DSNY,11,2023-05,178,0.016853932584269662,0.3559322033898305,0.016853932584269662,21,3.205779788627011,0.0053191489361702126,0,4.1989564828088817,0
DSNY,11,2023-06,188,0.0053191489361702126,0.38172043010752688,0.037234042553191488,15,2.3407104333715161,0.043010752688172046,0,3.2372207554691563,0
DSNY,11,2023-07,186,0.043010752688172046,0.33695652173913043,0.048387096774193547,10,2.2443568814233079,0.017964071856287425,0,6.0084525194915992,0
DSNY,11,2023-08,167,0.017964071856287425,0.43712574850299402,0.029940119760479042,11,2.1962296407853636,0.080645161290322578,0,4.412482706673436,0
DSNY,11,2023-09,186,0.080645161290322578,0.40659340659340659,0.026881720430107527,16,2.8285839344178432,0.0449438202247191,0,9.46274073667872,0.017391304347826087
DSNY,11,2023-10,178,0.0449438202247191,0.44318181818181818,0.02247191011235955,18,2.7034303319654884,0.052023121387283239,0,6.7589471355369986,0
DSNY,11,2023-11,173,0.052023121387283239,0.4913294797687861,0.0057803468208092483,13,2.8497404936537665,0,0,7.4643491134582103,0
DSNY,11,2023-12,138,0,0.52941176470588236,0.079710144927536225,11,1.911414517195767,0.035460992907801421,0,3.6177870270171177,0
DSNY,11,2024-01,141,0.035460992907801421,0.5539568345323741,0.085106382978723402,13,1.6969206301625366,0.050505050505050504,0,6.5744937433476309,0
DSNY,11,2024-02,99,0.050505050505050504,0.42424242424242425,0.10101010101010101,6,2.0499118841719075,0.023255813953488372,0,7.2187534993694751,0
DSNY,11,2024-03,129,0.023255813953488372,0.5078125,0.046511627906976744,5,1.4635869836182338,0.0071942446043165471,0,5.0338657512210156,0
DSNY,11,2024-04,139,0.0071942446043165471,0.43884892086330934,0.057553956834532377,12,1.2319262941919191,0,0,3.4784545464500365,0
DSNY,11,2024-05,133,0,0.5,0.045112781954887216,7,1.5588421732420827,0.069767441860465115,0,3.1712749098948598,0
DSNY,11,2024-06,129,0.069767441860465115,0.52713178294573648,0.10852713178294573,17,1.6811341619981326,0.021739130434782608,0,9.3406842556999834,0.017391304347826087
DSNY,11,2024-07,138,0.021739130434782608,0.53333333333333333,0.057971014492753624,8,2.1475714915595869,0.051470588235294115,0,5.292241110964385,0
DSNY,11,2024-08,136,0.051470588235294115,0.42748091603053434,0.051470588235294115,21,1.6795534101174345,0.037313432835820892,0,7.1354847504964569,0
DSNY,11,2024-09,134,0.037313432835820892,0.41666666666666669,0.074626865671641784,23,1.9275749684343435,0.019230769230769232,0,6.1449502041808879,0
DSNY,11,2024-10,156,0.019230769230769232,0.43243243243243246,0.02564102564102564,13,2.1175100401606426,0.015503875968992248,0,4.4713322001129656,0
DSNY,11,2024-11,129,0.015503875968992248,0.49206349206349204,0.03875968992248062,6,1.5709482230392156,0.011049723756906077,0,4.332401779275143,0
DSNY,11,2024-12,181,0.011049723756906077,0.54545454545454541,0.033149171270718231,13,1.4965166693273733,0.013605442176870748,0,4.2715494502818991,0
DSNY,11,2025-01,147,0.013605442176870748,0.54166666666666663,0.061224489795918366,18,1.6039185576421491,0.027777777777777776,0,4.6761129378809612,0
DSNY,11,2025-02,108,0.027777777777777776,0.580952380952381,0.07407407407407407,12,1.6318440342755034,0.012345679012345678,0,6.013533235605963,0
DSNY,11,2025-03,162,0.012345679012345678,0.50624999999999998,0.067901234567901231,11,1.5868415558963873,0.015544041450777202,0,4.3532543325939113,0
DSNY,11,2025-04,193,0.015544041450777202,0.53125,0.036269430051813469,16,2.0860324935973207,0.038834951456310676,0,4.7479730933430293,0
DSNY,11,2025-05,206,0.038834951456310676,0.59223300970873782,0.048543689320388349,25,1.7055412789058095,0.036363636363636362,0,6.9824169833090641,0
DSNY,11,2025-06,165,0.036363636363636362,0.55555555555555558,0.12727272727272726,19,1.9742893789257094,0.058823529411764705,0,6.9953113990751437,0
DSNY,11,2025-07,170,0.058823529411764705,0.50887573964497046,0.076470588235294124,20,2.0528781777339469,0.030927835051546393,0,8.3340241376999558,0
DSNY,11,2025-08,194,0.030927835051546393,0.52380952380952384,0.087628865979381437,21,1.988377410765688,0.031055900621118012,0,6.2280839678753397,0
DSNY,11,2025-09,161,0.031055900621118012,0.51249999999999996,0.12422360248447205,12,1.7881610157952068,0.021276595744680851,0,6.2215145291335077,0
DSNY,11,2025-10,141,0.021276595744680851,0.52517985611510787,0.092198581560283682,23,1.4671312321937322,0.0099009900990099011,0,5.382731017525046,0
DSNY,11,2025-11,101,0.0099009900990099011,0.51546391752577314,0.089108910891089105,12,2.1222704819775133,0.081081081081081086,0,4.4479719436228251,0
DSNY,12,2022-01,182,0.60439560439560436,0.043956043956043959,0,51,5.7729482082273114,0.35678391959798994,1,50.48811731356183,0.65714285714285714
DSNY,12,2022-02,199,0.35678391959798994,0.10101010101010101,0,20,8.1158463164251202,0.29487179487179488,0,31.19361816439449,0.23474178403755869
DSNY,12,2022-03,390,0.29487179487179488,0.2454780361757106,0,76,4.4831664795409187,0.26027397260273971,0,26.691988720295438,0.1702127659574468
DSNY,12,2022-04,292,0.26027397260273971,0.25684931506849318,0,42,5.9721860088616223,0.25423728813559321,0,23.974853949768423,0.11846689895470383
DSNY,12,2022-05,354,0.25423728813559321,0.31728045325779036,0,102,3.7096807287729909,0.21637426900584794,0,23.891973272965732,0.11846689895470383
DSNY,12,2022-06,342,0.21637426900584794,0.3235294117647059,0.0029239766081871343,63,8.3283728249246618,0.54807692307692313,1,21.595203683748331,0.11846689895470383
DSNY,12,2022-07,312,0.54807692307692313,0.32371794871794873,0.0096153846153846159,88,7.4764900309717373,0.2089041095890411,0,48.228175911181673,0.63963732904564397
DSNY,12,2022-08,292,0.2089041095890411,0.38620689655172413,0.010273972602739725,43,5.4260482607978897,0.3473684210526316,1,20.44393190350176,0.11846689895470383
DSNY,12,2022-09,380,0.3473684210526316,0.4244031830238727,0.002631578947368421,73,5.2201813161375661,0.26886792452830188,0,31.943239673619406,0.23474178403755869
DSNY,12,2022-10,424,0.26886792452830188,0.42890995260663506,0.0070754716981132077,49,5.5974958922371032,0.32571428571428573,0,25.54308895451997,0.11846689895470383
DSNY,12,2022-11,350,0.32571428571428573,0.46802325581395349,0.0057142857142857143,100,6.9122396413972504,0.40939597315436244,1,31.134188108049262,0.23474178403755869
DSNY,12,2022-12,298,0.40939597315436244,0.50671140939597314,0.0067114093959731542,93,7.8020802216150571,0.28664495114006516,0,38.164827938679075,0.35869565217391303
DSNY,12,2023-01,307,0.28664495114006516,0.4524590163934426,0.016286644951140065,69,9.2809235481705272,0.1674641148325359,0,28.218947096871631,0.19
DSNY,12,2023-02,209,0.1674641148325359,0.51674641148325362,0.014354066985645933,12,4.5733408173210801,0.044270833333333336,0,17.269593210257586,0.078378378378378383
DSNY,12,2023-03,384,0.044270833333333336,0.578125,0.0078125,118,2.8499079070077271,0.2303370786516854,0,8.4029967308100826,0
DSNY,12,2023-04,356,0.2303370786516854,0.50422535211267605,0.011235955056179775,112,3.147272131420094,0.20942408376963351,0,22.943029209027056,0.11846689895470383
DSNY,12,2023-05,382,0.20942408376963351,0.55000000000000004,0.015706806282722512,51,4.3606153854192797,0.15659340659340659,0,21.162744382104318,0.11846689895470383
DSNY,12,2023-06,364,0.15659340659340659,0.53038674033149169,0.027472527472527472,20,5.1917038209095177,0.020833333333333332,0,16.765985688918793,0.078378378378378383
DSNY,12,2023-07,288,0.020833333333333332,0.47386759581881532,0.1736111111111111,17,1.9617412816596667,0.017587939698492462,0,5.5519248555692169,0
DSNY,12,2023-08,398,0.017587939698492462,0.62755102040816324,0.20603015075376885,30,1.7430537217412216,0.0098684210526315784,0,6.3087105718113303,0
DSNY,12,2023-09,304,0.0098684210526315784,0.5629139072847682,0.013157894736842105,12,2.0953088336783989,0.16455696202531644,0,4.2964320934747695,0
DSNY,12,2023-10,316,0.16455696202531644,0.5641025641025641,0.037974683544303799,37,3.6334314544355353,0.38349514563106796,1,17.43336506016459,0.078378378378378383
DSNY,12,2023-11,206,0.38349514563106796,0.59708737864077666,0.038834951456310676,71,3.7285463097545222,0.032258064516129031,0,35.50119438855878,0.3271604938271605
DSNY,12,2023-12,186,0.032258064516129031,0.63978494623655913,0.026881720430107527,22,4.0786337667454688,0.081300813008130079,0,7.1192622910626753,0
DSNY,12,2024-01,123,0.081300813008130079,0.5934959349593496,0.097560975609756101,15,2.2486152065527065,0.043478260869565216,0,10.654312722220357,0.017391304347826087
DSNY,12,2024-02,138,0.043478260869565216,0.60869565217391308,0.10869565217391304,25,1.7135874204282409,0.023529411764705882,0,7.738875231700745,0
DSNY,12,2024-03,170,0.023529411764705882,0.54705882352941182,0.094117647058823528,24,1.6207665285899935,0.11392405063291139,0,5.729165766521791,0
DSNY,12,2024-04,158,0.11392405063291139,0.6387096774193548,0.10759493670886076,9,2.3504526600299722,0.14999999999999999,0,13.500972744495709,0.027397260273972601
DSNY,12,2024-05,160,0.14999999999999999,0.51875000000000004,0.11874999999999999,27,2.6277790818988001,0.17543859649122806,0,16.100175106404922,0.078378378378378383
DSNY,12,2024-06,171,0.17543859649122806,0.53939393939393943,0.10526315789473684,26,3.8254688172911284,0.064748201438848921,0,18.445778026013627,0.078378378378378383
DSNY,12,2024-07,139,0.064748201438848921,0.60869565217391308,0.1079136690647482,16,2.6147784613472531,0.030120481927710843,0,9.5557249536226241,0.017391304347826087
DSNY,12,2024-08,166,0.030120481927710843,0.5662650602409639,0.084337349397590355,19,1.7171414877300615,0.078602620087336247,0,6.273461892151321,0
DSNY,12,2024-09,229,0.078602620087336247,0.5752212389380531,0.10043668122270742,32,2.4514559220679013,0.17241379310344829,0,10.590257506121755,0.017391304347826087
DSNY,12,2024-10,203,0.17241379310344829,0.61928934010152281,0.049261083743842367,26,4.7425466839447106,0.10067114093959731,0,18.541752516671956,0.078378378378378383
DSNY,12,2024-11,149,0.10067114093959731,0.54794520547945202,0.060402684563758392,15,4.0354020543981486,0.1328125,0,12.216092247151972,0.027397260273972601
DSNY,12,2024-12,128,0.1328125,0.5703125,0.0625,18,2.6947713888888889,0.05737704918032787,0,14.622156753721137,0.078378378378378383
DSNY,12,2025-01,122,0.05737704918032787,0.61157024793388426,0.081967213114754092,14,2.8824839248971195,0.0086206896551724137,0,8.8932230228773896,0
DSNY,12,2025-02,116,0.0086206896551724137,0.58260869565217388,0.10344827586206896,27,1.5908258045667025,0.079207920792079209,0,4.7855881291330302,0
DSNY,12,2025-03,202,0.079207920792079209,0.64676616915422891,0.12871287128712872,14,2.7040059216192938,0.026200873362445413,0,11.006876766239575,0.017391304347826087
DSNY,12,2025-04,229,0.026200873362445413,0.56756756756756754,0.17903930131004367,24,2.0579802447995941,0.03608247422680412,0,6.5742073802756638,0
DSNY,12,2025-05,194,0.03608247422680412,0.50785340314136129,0.11855670103092783,23,1.3328238960113958,0.036842105263157891,0,6.5803594232114264,0
DSNY,12,2025-06,190,0.036842105263157891,0.62841530054644812,0.10000000000000001,19,2.5027976446162659,0.040229885057471264,0,7.3874400563675922,0
DSNY,12,2025-07,174,0.040229885057471264,0.63742690058479534,0.14942528735632185,19,1.9623347701149427,0.041176470588235294,0,7.8218835157854389,0
DSNY,12,2025-08,170,0.041176470588235294,0.61309523809523814,0.14117647058823529,13,1.7043483664772727,0.017441860465116279,0,7.6095470669517349,0
DSNY,12,2025-09,172,0.017441860465116279,0.55151515151515151,0.10465116279069768,18,1.9597074600798403,0.043478260869565216,0,5.3341719541430148,0
DSNY,12,2025-10,161,0.043478260869565216,0.5741935483870968,0.11801242236024845,22,2.1135346632460483,0.03048780487804878,0,7.6763902306615925,0
DSNY,12,2025-11,164,0.03048780487804878,0.62962962962962965,0.13414634146341464,15,2.1490597249296077,0.045454545454545456,0,6.9291616502690871,0
DSNY,13,2022-01,46,0.71739130434782605,0.065217391304347824,0,26,7.1901539351851849,0.5757575757575758,1,59.706314948482557,0.92105263157894735
DSNY,13,2022-02,33,0.5757575757575758,0.090909090909090912,0,8,13.477500907770516,0.44155844155844154,1,49.810994572101905,0.65714285714285714
DSNY,13,2022-03,77,0.44155844155844154,0.24675324675324675,0,8,4.8632314213564207,0.28947368421052633,0,37.801947560592907,0.35869565217391303
DSNY,13,2022-04,38,0.28947368421052633,0.23684210526315788,0,1,5.0912062757201646,0.56923076923076921,1,25.565649036892744,0.11846689895470383
DSNY,13,2022-05,65,0.56923076923076921,0.234375,0,22,4.8201662457912455,0.78021978021978022,1,48.092175051397064,0.625
DSNY,13,2022-06,91,0.78021978021978022,0.30769230769230771,0,53,12.344890432098765,0.64000000000000001,1,67.459704528304343,1
DSNY,13,2022-07,100,0.64000000000000001,0.25,0,29,15.519760771356035,0.66666666666666663,1,56.455331895594334,0.92105263157894735
DSNY,13,2022-08,84,0.66666666666666663,0.42857142857142855,0.023809523809523808,36,10.152833092833093,0.67368421052631577,1,58.396195755137612,0.92105263157894735
DSNY,13,2022-09,95,0.67368421052631577,0.46739130434782611,0.052631578947368418,21,11.365384259259258,0.28985507246376813,0,59.425466387728093,0.92105263157894735
